,smoothing,normalization,wsize,memory,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred
188,0,0,11,2000,0.51,0.4102422477782277,1,0.19772163320327404,3.3226822342613946,0.2982385908607591,0.65696649024189,2498.0,1134,745.0
189,0,0,11,2000,1.2,0.36195303617020647,0.1,0.105346266635401,4.419786656514281,0.36114911078241113,0.46560846556740665,1462.0,1134,528.0
190,1,0,25,600,0.62,0.43553357570756907,1,0.15813219038847132,3.937051403757935,0.33491461098980485,0.6225749558533884,2108.0,1134,706.0
191,1,0,25,600,0.62,0.33645374788607596,0.1,0.15813219038847132,3.937051403757935,0.33491461098980485,0.6225749558533884,2108.0,1134,706.0
192,1,1,51,200,0.11,0.29063306567054065,1,0.3928490863930425,1.7621007827489834,0.18392689784011418,0.6922398588454814,4268.0,1134,785.0
193,1,1,51,200,0.28,0.5250330754049432,0.1,0.017369727046950487,9.087501221192873,0.5375375373761149,0.15784832450107156,333.0,1134,179.0
194,0,1,225,400,0.06,0.5441778370879978,1,0.01240694789067892,33.04999816473763,0.8086956520332703,0.41005291001675015,575.0,1134,465.0
195,0,1,225,400,0.06,0.8009855844736006,0.1,0.01240694789067892,33.04999816473763,0.8086956520332703,0.41005291001675015,575.0,1134,465.0
196,0,1,251,1000,0.04,0.7653782869096498,1,0.0,6199294.532081191,0.9999999998577526,0.6199294532081191,703.0,1134,703.0
197,0,1,251,1000,0.04,0.9939663006185163,0.1,0.0,6199294.532081191,0.9999999998577526,0.6199294532081191,703.0,1134,703.0
198,1,1,275,1800,0.04,0.6963422573528526,1,0.08515677870420531,10.448606578409663,0.5719954648201816,0.8897707230255933,1764.0,1134,1009.0
199,1,1,275,1800,0.04,0.5740251929994384,0.1,0.08515677870420531,10.448606578409663,0.5719954648201816,0.8897707230255933,1764.0,1134,1009.0
