,smoothing,normalization,wsize,memory,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred,prc,roc,order
209,1,1,175,200,0.05,0.11394428354781333,0.1,0.1895839074072862,1.1517969569823296,0.11340206184105645,0.2183622828242277,776.0,403,88.0,0.10682438190123839,0.332207397399088,3
210,0,0,201,1400,0.02,0.7310344331810734,1,0.0157068062822897,41.864911283749834,0.8229813662040429,0.6575682380502311,322.0,403,265.0,0.8484255115388999,0.958133303065258,1
211,0,0,201,1400,0.02,0.8209366000589335,0.1,0.0157068062822897,41.864911283749834,0.8229813662040429,0.6575682380502311,322.0,403,265.0,0.8484255115388999,0.958133303065258,1
212,1,1,11,400,0.16,0.2352366692071619,1,0.3871589969581935,1.5446231094336222,0.1464155528465118,0.5980148881890781,1646.0,403,241.0,0.12940033408187657,0.6225190377760623,5
213,1,1,11,400,0.87,0.1480735901427624,0.1,0.016533480297147053,1.6508998572885265,0.15492957724657808,0.027295285353028463,71.0,403,11.0,0.12940033408187657,0.6225190377760623,5
214,0,0,225,1000,0.01,0.2346433562763336,1,0.7244419950199934,1.3803725744626458,0.13291556727793816,0.9999999997518609,3032.0,403,403.0,0.9893711096708808,0.9991213597112316,5
215,0,0,225,1000,0.01,0.13406651427604213,0.1,0.7244419950199934,1.3803725744626458,0.13291556727793816,0.9999999997518609,3032.0,403,403.0,0.9893711096708808,0.9991213597112316,5
216,1,0,101,400,0.04,0.20479176515221928,1,0.7561311655895252,1.1781272629233386,0.11569448920026766,0.8908188583397472,3103.0,403,359.0,0.10178394310213262,0.45947075085111866,20
217,1,0,101,400,0.04,0.1166998578507488,0.1,0.7561311655895252,1.1781272629233386,0.11569448920026766,0.8908188583397472,3103.0,403,359.0,0.10178394310213262,0.45947075085111866,20
218,0,0,225,1200,0.01,0.2491499008936377,1,0.6693303940295032,1.4940302416697935,0.14230225988198086,0.9999999997518609,2832.0,403,403.0,0.7289743877108632,0.9810001729929907,5
219,0,0,225,1200,0.01,0.14352103445321363,0.1,0.6693303940295032,1.4940302416697935,0.14230225988198086,0.9999999997518609,2832.0,403,403.0,0.7289743877108632,0.9810001729929907,5
