,smoothing,normalization,precision,lag_size,fut_size,chunk_size,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred,prc,roc,order
47,0,1,512,1000,80,90,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06852231052724686,0.4734100961309938,8
48,1,1,256,80,40,6,0.93,0.16213438447450632,1,0.1457217586231695,1.7459861118147912,0.1189759036054988,0.2544283413438924,1328.0,621,158.0,0.08645361335366955,0.5305839800930965,8
49,1,1,256,80,40,6,0.9500000000000001,0.13844133971511557,0.1,0.08469298791773953,2.072463688873998,0.13814955638299753,0.1755233494081283,789.0,621,109.0,0.08645361335366955,0.5305839800930965,8
50,1,1,4,2000,40,4,0.44,0.22889434934595185,1,0.23489849296008347,2.221124970465133,0.1466063348349952,0.5217391303507667,2210.0,621,324.0,0.12557213916331353,0.653038231579606,8
51,1,1,4,2000,40,4,0.56,0.20004357054048896,0.1,0.06327064391501717,3.232281525321181,0.19999999996850396,0.20450885664983756,635.0,621,127.0,0.12557213916331353,0.653038231579606,8
52,1,1,16,1500,1000,15,0.91,0.16499202356108666,1,0.13874704197112037,1.8105434523504256,0.12283464565961931,0.2512077294281469,1270.0,621,156.0,0.0765252748656906,0.41440548944055255,8
53,1,1,16,1500,1000,15,0.91,0.12345925636984026,0.1,0.13874704197112037,1.8105434523504256,0.12283464565961931,0.2512077294281469,1270.0,621,156.0,0.0765252748656906,0.41440548944055255,8
54,1,1,128,1800,80,15,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06757883995459453,0.4661963105160861,1
55,1,1,128,1800,80,15,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06757883995459453,0.4661963105160861,1
56,0,0,16,1000,40,4,0.21,0.14162515305962142,1,0.8754514883438106,1.0723704039601483,0.07658959537471638,0.9388083734398055,7612.0,621,583.0,0.064483369858877,0.48373478668008824,1
57,0,0,16,1000,40,4,0.21,0.07729242660970588,0.1,0.8754514883438106,1.0723704039601483,0.07658959537471638,0.9388083734398055,7612.0,621,583.0,0.064483369858877,0.48373478668008824,1
